country_iso3,t,gdp,gdpcap,pop,source
CHL,2018,295857562991.709,15659.4808675628,18893191.0,WB
CHL,2019,278285058719.466,14495.716721687,19197744.0,WB
CHL,2020,254042159309.311,13114.815470545,19370624.0,WB
CHL,2021,315325547162.072,16206.8325493421,19456334.0,WB
CHL,2022,301226575540.242,15405.6165774073,19553036.0,WB
CHL,2023,335518054097.637,17067.0364799154,19658835.0,WB
CHL,2024,330267137371.592,16709.8893972307,19764771.0,WB
CHL,2025,360583747294.2384,18613.715333304714,19371938.424837817,OptionA
CHL,2030,418534135462.2366,21051.760028544828,19881194.48895158,OptionA
CHL,2035,475931701221.7702,23479.008628205094,20270519.45668772,OptionA
CHL,2040,536557618612.9296,26123.086460317827,20539595.098304536,OptionA
CHL,2045,600397944043.8097,29006.394551660414,20698813.255625423,OptionA
CHL,2050,663991385876.8442,32017.608682144182,20738319.106484175,OptionA
CHL,2055,726526755147.6846,35109.72329887065,20693035.628994953,OptionA
CHL,2060,790153005432.26,38410.49692681019,20571277.87067863,OptionA
CHL,2065,855876535981.5884,42005.32950433716,20375427.263181373,OptionA
CHL,2070,922025756189.6599,45838.969280728896,20114452.193349984,OptionA
CHN,2012,8673664713189.24,6405.0574241349,1354190000.0,WB
CHN,2013,9743124247267.24,7147.03518622344,1363240000.0,WB
CHN,2014,10674533168257.4,7781.06597484974,1371860000.0,WB
CHN,2015,11280814787468.9,8175.33285077393,1379860000.0,WB
CHN,2016,11456024084962.0,8254.86859320357,1387790000.0,WB
CHN,2017,12537559062282.9,8979.67652709856,1396215000.0,WB
CHN,2018,14147765772963.8,10085.6638148819,1402760000.0,WB
CHN,2019,14560167101283.4,10342.9009524335,1407745000.0,WB
CHN,2020,14996414166715.1,10627.4637989619,1411100000.0,WB
CHN,2021,18201698719564.0,12887.4357242941,1412360000.0,WB
CHN,2022,18316765021690.2,12970.6056414327,1412175000.0,WB
CHN,2023,18270356654533.2,12951.1782397043,1410710000.0,WB
CHN,2024,18743803170827.2,13303.1481543868,1408975000.0,WB
CHN,2025,22139816784307.254,15793.315115558396,1401847339.9860651,OptionA
CHN,2030,27289495169811.566,19530.17531058532,1397299037.8135884,OptionA
CHN,2035,31616281022538.785,22881.540654426262,1381737423.193261,OptionA
CHN,2040,35440589898001.83,26141.14834635014,1355739595.997897,OptionA
CHN,2045,38799024394886.42,29374.125237249515,1320857185.7549355,OptionA
CHN,2050,41416950038086.23,32398.2766501846,1278368923.3004384,OptionA
CHN,2055,43277773237805.664,35183.52695879771,1230057841.7987163,OptionA
CHN,2060,44801436958518.625,38037.35470763837,1177827356.8935103,OptionA
CHN,2065,46001312773197.0,40932.505583409824,1123833298.6838117,OptionA
CHN,2070,46919134129006.89,43854.033713562654,1069893237.9964012,OptionA
CIV,2012,36302302877.2977,1546.9460184731,23467078.0,WB
CIV,2013,42760235484.6093,1786.15862031324,23939775.0,WB
CIV,2014,48843005613.7091,1991.36539423404,24527395.0,WB
CIV,2015,45815005169.2651,1814.71855088017,25246342.0,WB
CIV,2016,48407761036.8238,1862.59597081287,25989405.0,WB
CIV,2017,52512343996.69,1964.29930338343,26733372.0,WB
CIV,2018,58522477786.6889,2130.86619381144,27464173.0,WB
CIV,2019,60382894697.3557,2141.76836170115,28193009.0,WB
CIV,2020,63027852805.4204,2179.72934832935,28915449.0,WB
CIV,2021,72794636653.7793,2455.98127641148,29639736.0,WB
CIV,2022,70922824813.9102,2333.37128301259,30395002.0,WB
CIV,2023,80780312569.1646,2591.9659048119,31165654.0,WB
CIV,2024,87113179149.284,2727.8935220697,31934230.0,WB
CIV,2025,101920826512.65082,3506.5283980863805,29066020.559899677,OptionA
CIV,2030,151971212667.93787,4935.02535187428,30794413.77342074,OptionA
CIV,2035,216227519455.08923,6672.7424196045695,32404595.570752304,OptionA
CIV,2040,296662208527.569,8770.160076652746,33826316.27412601,OptionA
CIV,2045,394849052481.2264,11274.822920382405,35020421.630518556,OptionA
CIV,2050,510352916998.3318,14169.80116459812,36016942.72700165,OptionA
CIV,2055,644346676813.4758,17510.325643665958,36798097.87241487,OptionA
CIV,2060,796303532257.7322,21287.6839870938,37406771.57461148,OptionA
CIV,2065,966122982765.3309,25477.75396759434,37920257.17785649,OptionA
CIV,2070,1152650928432.65,30092.53993997284,38303544.02559248,OptionA
CMR,2012,30155062329.2821,1449.09874362279,20809529.0,WB
CMR,2013,33728621180.3231,1575.92882118897,21402376.0,WB
CMR,2014,36386544706.0806,1649.4433905949,22059893.0,WB
CMR,2015,32210233020.4569,1415.00009710569,22763414.0,WB
CMR,2016,33814337044.3765,1441.7201725688,23454161.0,WB
CMR,2017,36098547033.1655,1496.08951771242,24128601.0,WB
CMR,2018,39955552189.795,1610.69641591017,24806383.0,WB
CMR,2019,39667757527.6578,1555.22660476477,25506095.0,WB
CMR,2020,40773241177.0505,1555.60370660749,26210558.0,WB
CMR,2021,45011937346.8384,1672.32657340872,26915758.0,WB
CMR,2022,44347206072.5513,1604.87726954895,27632771.0,WB
CMR,2023,48814501547.4313,1720.47510154506,28372687.0,WB
CMR,2024,53296694320.2057,1830.00833684727,29123744.0,WB
CMR,2025,55650028651.70401,2075.2137708403147,26816528.221653853,OptionA
CMR,2030,73704378689.34438,2567.3822434338235,28707988.020812284,OptionA
CMR,2035,96289018498.54417,3155.1905122563057,30517655.946450923,OptionA
CMR,2040,124783395863.67717,3877.483580447793,32181540.753105264,OptionA
CMR,2045,159845420844.26474,4756.088500161001,33608588.41017229,OptionA
CMR,2050,202484864489.10815,5810.884846076823,34845788.5249291,OptionA
CMR,2055,253799304025.16522,7068.418668615225,35906093.84133822,OptionA
CMR,2060,314509640900.635,8557.263562762417,36753529.746266976,OptionA
CMR,2065,384963282168.2242,10289.82286295976,37412041.71297984,OptionA
CMR,2070,464785460879.1338,12260.802738190368,37908240.65959434,OptionA
COD,2012,30029369928.7318,409.931424783784,73254618.0,WB
COD,2013,34891189160.3002,460.370334930107,75789395.0,WB
COD,2014,38352980552.8665,489.175952097319,78403242.0,WB
COD,2015,40179574490.3032,495.826633014883,81035531.0,WB
COD,2016,38600224214.4728,459.765036590388,83956415.0,WB
COD,2017,37537521565.5308,431.052559128788,87083398.0,WB
COD,2018,46659954092.4862,518.169626875371,90047644.0,WB
COD,2019,46845900350.0332,504.00419142286,92947442.0,WB
COD,2020,46691989748.9186,486.425572682256,95989998.0,WB
COD,2021,59067289573.5102,595.743074403567,99148932.0,WB
COD,2022,70422346142.2023,687.738587554685,102396968.0,WB
COD,2023,69843655425.2929,660.21205238997,105789731.0,WB
COD,2024,70962185790.7094,649.383338556725,109276265.0,WB
COD,2025,99339659195.40358,956.877818902722,103816450.99613564,OptionA
COD,2030,158385763141.4217,1373.0455061957955,115353615.32208094,OptionA
COD,2035,240949897044.75076,1905.47794518593,126451160.2737232,OptionA
COD,2040,358090908363.9694,2615.1880204468066,136927404.67004332,OptionA
COD,2045,521760493837.13403,3549.702510236556,146987104.50593883,OptionA
COD,2050,743164047613.072,4746.146571118045,156582616.3345827,OptionA
COD,2055,1034295330757.5963,6255.7600963988325,165334877.7477888,OptionA
COD,2060,1407994818546.8455,8142.161122700681,172926425.46968248,OptionA
COD,2065,1877653893259.1895,10451.578047360646,179652669.17117423,OptionA
COD,2070,2457004522536.4443,13252.24060151218,185402951.57756808,OptionA
COG,2012,17692911296.3044,3732.32737320389,4740450.0,WB
COG,2013,17958720699.0868,3697.41705884249,4857099.0,WB
COG,2014,17919321078.0284,3601.2365808718,4975880.0,WB
COG,2015,12434793867.3568,2439.35189403696,5097581.0,WB
COG,2016,10931328150.8478,2093.10728558843,5222536.0,WB
COG,2017,11834473039.3645,2211.63309874797,5351011.0,WB
COG,2018,14773900288.5135,2694.43413191427,5483118.0,WB
COG,2019,13976637779.9763,2488.42466724916,5616661.0,WB
COG,2020,11468687464.0046,1993.586671931,5752791.0,WB
COG,2021,14825690210.9157,2516.16255145432,5892183.0,WB
COG,2022,15817030154.6941,2620.83804267402,6035104.0,WB
COG,2023,15321055822.5167,2477.97845544866,6182885.0,WB
COG,2024,15719986076.6464,2482.2489948456,6332961.0,WB
COG,2025,22289764080.885612,3574.142134491975,6236395.543920879,OptionA
COG,2030,29164177302.093323,4291.827554603925,6795281.714151901,OptionA
COG,2035,37279712655.10441,5076.506501586894,7343576.265183731,OptionA
COG,2040,46938427690.54768,5972.132839251989,7859575.289759752,OptionA
COG,2045,58250510371.53821,6999.995272600885,8321507.101517645,OptionA
COG,2050,71453330787.77159,8172.025262191285,8743650.257465279,OptionA
COG,2055,86739854924.40453,9509.315025664682,9121567.083465256,OptionA
COG,2060,104191764405.83577,11026.831231249953,9448930.723683983,OptionA
COG,2065,123626509024.51642,12714.917362677592,9722950.255846754,OptionA
COG,2070,144920195846.79486,14565.30109865726,9949687.607910467,OptionA
COK,2012,,,,WB
COK,2013,,,,WB
COK,2014,,,,WB
COK,2015,,,,WB
COK,2016,,,,WB
COK,2017,,,,WB
COK,2018,,,,WB
COK,2019,,,,WB
COK,2020,,,,WB
COK,2021,,,,WB
COK,2022,,,,WB
COK,2023,,,,WB
COK,2024,,,,WB
COL,2012,370691143018.039,8108.59838244229,45715810.0,WB
COL,2013,382093697077.685,8279.10255642981,46151584.0,WB
COL,2014,381240864422.407,8187.20824890084,46565429.0,WB
COL,2015,293492370193.166,6248.51490534512,46969940.0,WB
COL,2016,282720100286.228,5959.84250367574,47437512.0,WB
COL,2017,311866875156.879,6479.53231292429,48131078.0,WB
COL,2018,334198218098.276,6816.96818309544,49024465.0,WB
COL,2019,323031701192.84,6472.54544924705,49907985.0,WB
COL,2020,270348342541.465,5339.68711357943,50629997.0,WB
COL,2021,318524633225.395,6222.62164397614,51188173.0,WB
COL,2022,345632492851.448,6680.44506854481,51737944.0,WB
COL,2023,366291836137.916,7000.83660501046,52321152.0,WB
COL,2024,418818154879.271,7919.20886825345,52886363.0,WB
COL,2025,420402077286.33844,8040.537419745066,52285320.6620196,OptionA
COL,2030,493267799701.39514,9037.11949075077,54582414.25337359,OptionA
COL,2035,575187716023.0702,10166.538702799511,56576553.02730353,OptionA
COL,2040,667925583937.7225,11458.16606881992,58292538.258394465,OptionA
COL,2045,769937595318.802,12890.153882319988,59730675.23847338,OptionA
COL,2050,881268334536.5398,14485.02477750908,60839960.44693597,OptionA
COL,2055,1002085438823.007,16258.949382912211,61632853.09665679,OptionA
COL,2060,1131973976305.9153,18207.76306006115,62169854.285335466,OptionA
COL,2065,1271156868836.4224,20363.013680361873,62424790.78930877,OptionA
COL,2070,1418307285556.4377,22712.31322295156,62446624.06835734,OptionA
COM,2012,1015843490.82374,1490.31511351281,681630.0,WB
COM,2013,1116224106.83728,1603.32797107303,696192.0,WB
COM,2014,1149587661.00693,1615.71723662012,711503.0,WB
COM,2015,966029600.862227,1329.37048235986,726682.0,WB
COM,2016,1012835493.19325,1365.48403444497,741741.0,WB
COM,2017,1077439756.59451,1423.9248027797,756669.0,WB
COM,2018,1178530633.24599,1527.40527125285,771590.0,WB
COM,2019,1187915408.87243,1510.23218151592,786578.0,WB
COM,2020,1218763671.26563,1519.34665556206,802163.0,WB
COM,2021,1272238390.85864,1554.97289190153,818174.0,WB
COM,2022,1222485532.31976,1465.479642862,834188.0,WB
COM,2023,1326836543.00797,1560.27378476855,850387.0,WB
COM,2024,1440991455.45188,1662.75663312504,866628.0,WB
COM,2025,1612357649.2288322,1869.8740748606813,862281.4075589364,OptionA
COM,2030,2215981880.1140714,2390.581659010573,926963.474249708,OptionA
COM,2035,3015812839.967744,3043.993817919561,990742.1040785564,OptionA
COM,2040,4074175019.1680574,3881.6503874444825,1049598.653280654,OptionA
COM,2045,5446467964.717866,4956.470068911947,1098860.2551802525,OptionA
COM,2050,7212328525.433766,6338.294373543133,1137897.37433764,OptionA
COM,2055,9473322537.487656,8099.684769571852,1169591.5096691367,OptionA
COM,2060,12296391120.17464,10278.962736716268,1196267.700850024,OptionA
COM,2065,15719621462.059193,12891.674955792838,1219362.2253092586,OptionA
COM,2070,19752246820.975113,15950.560108887004,1238341.894336987,OptionA
CPV,2012,1913081210.41411,3736.81517011087,511955.0,WB
CPV,2013,2028910915.16446,3960.97596791345,512225.0,WB
CPV,2014,2041930125.42979,3985.60706548134,512326.0,WB
CPV,2015,1749857620.35329,3415.06266730931,512394.0,WB
CPV,2016,1849789985.99572,3608.96605234906,512554.0,WB
CPV,2017,1996741539.95088,3893.09571382506,512893.0,WB
CPV,2018,2205099506.99994,4294.96510035729,513415.0,WB
CPV,2019,2252177124.32402,4380.78117331128,514104.0,WB
CPV,2020,1821565613.68613,3539.22661248299,514679.0,WB
CPV,2021,2051842618.70539,3971.44409203423,516649.0,WB
CPV,2022,2247003344.34242,4323.31362032709,519741.0,WB
CPV,2023,2504525548.71164,4794.90121917259,522331.0,WB
CPV,2024,2725414150.72735,5192.48157325878,524877.0,WB
CPV,2025,2722091597.2692018,5005.425948546544,543828.1627280157,OptionA
CPV,2030,3283844954.831215,5914.749496150256,555195.9481916482,OptionA
CPV,2035,3893024360.047663,6911.775433494103,563245.2034223031,OptionA
CPV,2040,4576613598.652966,8051.434971279061,568422.1030137587,OptionA
CPV,2045,5322347313.495112,9327.969873663742,570579.3849658583,OptionA
CPV,2050,6111418623.607693,10731.739467705023,569471.3929646502,OptionA
CPV,2055,6938921386.129904,12277.80881129842,565159.5893678108,OptionA
CPV,2060,7822027101.074552,14022.899362394088,557803.8392011337,OptionA
CPV,2065,8814703339.910482,16023.42963751948,550113.3988987297,OptionA
CPV,2070,9930033150.2665,18304.588047577767,542488.753336382,OptionA
CRI,2012,47231655431.7355,10126.9991024177,4663934.0,WB
CRI,2013,50949668841.6696,10803.2401962173,4716147.0,WB
CRI,2014,52016408854.2658,10911.497878334,4767119.0,WB
CRI,2015,56441920820.5194,11714.7105980732,4818038.0,WB
CRI,2016,58847019609.6549,12091.0301606154,4866998.0,WB
CRI,2017,60516044656.5206,12317.0902771304,4913177.0,WB
CRI,2018,62420164991.5374,12590.2493781614,4957818.0,WB
CRI,2019,64417670521.3545,12884.6859951989,4999553.0,WB
CRI,2020,62395610760.0492,12394.0493969492,5034320.0,WB
CRI,2021,64960725734.1965,12838.1185358931,5059988.0,WB
CRI,2022,69243626028.5936,13625.9008491328,5081765.0,WB
CRI,2023,86497941439.0174,16942.0268119375,5105525.0,WB
CRI,2024,95350423176.5962,18587.1532203482,5129910.0,WB
CRI,2025,84632172895.18578,15602.684194895215,5424205.978794032,OptionA
CRI,2030,99643896222.1983,17499.303865244696,5694163.435843907,OptionA
CRI,2035,115543369614.54498,19462.99176480401,5936567.7697859565,OptionA
CRI,2040,132805176440.48616,21584.38458296996,6152835.904585818,OptionA
CRI,2045,150972413888.61816,23827.928265452352,6335943.780203087,OptionA
CRI,2050,169734276380.51172,26155.649420145124,6489392.545909493,OptionA
CRI,2055,189287111152.83923,28620.582076657214,6613670.911578725,OptionA
CRI,2060,210371640482.33655,31350.455112670552,6710321.739390413,OptionA
CRI,2065,232532822668.84805,34368.72384524855,6765826.503069173,OptionA
CRI,2070,255471949357.05695,37680.10219215772,6780022.730676876,OptionA
CUB,2012,73141000000.0,6470.83673392653,11303175.0,WB
CUB,2013,77148000000.0,6828.36428245396,11298167.0,WB
CUB,2014,80656100000.0,7146.70459051328,11285775.0,WB
CUB,2015,87132800000.0,7727.91997207998,11275065.0,WB
CUB,2016,91370407900.0,8110.55874283616,11265612.0,WB
CUB,2017,96850649700.0,8610.60829605429,11247829.0,WB
CUB,2018,100050036100.0,8911.46205998726,11227118.0,WB
CUB,2019,103427600000.0,9232.26115935183,11202846.0,WB
CUB,2020,107352000000.0,9605.27914559614,11176354.0,WB
CUB,2021,,,11122168.0,WB
CUB,2022,,,11059820.0,WB
CUB,2023,,,11019931.0,WB
CUB,2024,,,10979783.0,WB
CUB,2025,108479838999.25255,9859.76773875361,11002271.237371529,OptionA
CUB,2030,119023110027.14288,11045.38934029549,10775818.430675505,OptionA
CUB,2035,129471551027.3658,12349.038305946968,10484342.814372497,OptionA
CUB,2040,141389286191.20673,13954.274044291797,10132328.327681376,OptionA
CUB,2045,155371573885.10803,15977.494827695908,9724401.45095725,OptionA
CUB,2050,169342436274.47116,18283.785988401953,9261891.185003534,OptionA
CUB,2055,182226752202.24744,20814.93945762844,8754613.60688529,OptionA
CUB,2060,194609497260.7948,23679.547368120468,8218463.564164051,OptionA
CUB,2065,206760308637.21585,26890.473343505895,7688979.885032366,OptionA
CUB,2070,218853993490.9457,30430.730914137617,7191874.362415322,OptionA
CUW,2012,3012836256.55523,19809.8223170482,152088.0,WB
CUW,2013,3033568606.16651,19721.292182955,153822.0,WB
CUW,2014,3059406995.39666,19623.0300713664,155909.0,WB
CUW,2015,3058779211.89831,19361.8129630226,157980.0,WB
CUW,2016,3024690188.01683,18944.0962772875,159664.0,WB
CUW,2017,3033433248.15988,18938.2440965187,160175.0,WB
CUW,2018,3046364819.53197,19119.1244887029,159336.0,WB
CUW,2019,3026124115.73275,19220.6865793075,157441.0,WB
CUW,2020,2534327592.49914,16299.8134349902,155482.0,WB
CUW,2021,2739594359.5908,17795.5826616182,153948.0,WB
CUW,2022,3075180834.72417,20057.1404747175,153321.0,WB
CUW,2023,3281419347.37053,21217.8110321785,154654.0,WB
CUW,2024,3561178196.20713,22832.8953958667,155967.0,WB
CXR,2012,,,,WB
CXR,2013,,,,WB
CXR,2014,,,,WB
CXR,2015,,,,WB
CXR,2016,,,,WB
CXR,2017,,,,WB
CXR,2018,,,,WB
CXR,2019,,,,WB
CXR,2020,,,,WB
CXR,2021,,,,WB
CXR,2022,,,,WB
CXR,2023,,,,WB
CXR,2024,,,,WB
CYM,2012,4291004485.56803,75101.5906883232,57136.0,WB
CYM,2013,4405796081.15984,75113.7342282813,58655.0,WB
CYM,2014,4562853582.32463,75845.3055572577,60160.0,WB
CYM,2015,4708167255.28727,76379.2098777987,61642.0,WB
CYM,2016,4909322200.00212,77802.2535658023,63100.0,WB
CYM,2017,5166281293.18715,80053.9442657031,64535.0,WB
CYM,2018,5530178498.90783,83865.5540393356,65941.0,WB
CYM,2019,5941896599.57333,88254.2902486867,67327.0,WB
CYM,2020,5655357984.24218,82338.7977439023,68684.0,WB
CYM,2021,6060813808.15072,86449.6749037302,70108.0,WB
CYM,2022,6660161212.01997,93030.7051447803,71591.0,WB
CYM,2023,7241244269.45972,99143.5180243123,73038.0,WB
CYM,2024,,,74457.0,WB
CYP,2012,25047436974.6819,28991.935546875,1165397.0,WB
CYP,2013,23959712860.8331,27764.73046875,1183895.0,WB
CYP,2014,23225918259.9824,26993.103515625,1201801.0,WB
CYP,2015,19909278416.8575,23088.44140625,1219502.0,WB
CYP,2016,21046462280.5979,24280.056640625,1237112.0,WB
CYP,2017,22946570628.7576,26247.44921875,1254275.0,WB
CYP,2018,25754001367.5448,29120.375,1270737.0,WB
CYP,2019,26196667099.5303,29227.173828125,1286671.0,WB
CYP,2020,25555093854.2968,28130.341796875,1302247.0,WB
CYP,2021,30372642502.4897,32937.83984375,1317309.0,WB
CYP,2022,31218038929.0919,33231.04296875,1331370.0,WB
CYP,2023,35075423857.0996,36623.69140625,1344976.0,WB
CYP,2024,37634533331.8902,38674.29296875,1358282.0,WB
CYP,2025,33965124407.85174,24902.974138258105,1363898.3126787085,OptionA
CYP,2030,37515349599.033714,26276.380448860054,1427721.35880919,OptionA
CYP,2035,41443114878.90954,27906.87750906888,1485050.23055488,OptionA
CYP,2040,45806399618.24293,29772.71960924279,1538535.955715062,OptionA
CYP,2045,50416433772.68697,31720.52867505264,1589394.498722153,OptionA
CYP,2050,55135684881.36029,33694.55964675766,1636337.8972565338,OptionA
CYP,2055,60282365304.73346,35947.18890724313,1676970.2204053833,OptionA
CYP,2060,66061425376.668846,38634.60631717131,1709902.8998596931,OptionA
CYP,2065,72401402151.80656,41871.28119970531,1729142.2683363254,OptionA
CYP,2070,79055546215.03595,45561.63677346732,1735134.0253226748,OptionA
CZE,2012,210363223087.728,20014.0354015165,10510785.0,WB
CZE,2013,213024360541.119,20260.4954999375,10514272.0,WB
CZE,2014,210911285077.683,20038.4163180257,10525347.0,WB
CZE,2015,189107698561.919,17931.5987670768,10546059.0,WB
CZE,2016,198160659303.939,18753.9686718096,10566332.0,WB
CZE,2017,221563575696.217,20913.197632212,10594438.0,WB
CZE,2018,251992360762.236,23705.9329811299,10629928.0,WB
CZE,2019,256794209028.77,24062.7190013343,10671870.0,WB
CZE,2020,251109660602.536,23472.8915454417,10697858.0,WB
CZE,2021,290972714482.313,27696.4619527544,10505772.0,WB
CZE,2022,301831228325.556,28282.2236715857,10672118.0,WB
CZE,2023,345059295659.911,31761.5944102491,10864042.0,WB
CZE,2024,347034062928.479,31823.3078290564,10905028.0,WB
CZE,2025,259223828383.99042,23712.58736775902,10931908.204013444,OptionA
CZE,2030,299509632541.7484,27062.192437821937,11067456.313079637,OptionA
CZE,2035,342267116847.4406,30667.725977811915,11160498.730654849,OptionA
CZE,2040,385417898235.33826,34260.267576105965,11249704.847726848,OptionA
CZE,2045,425891743422.29877,37495.236233992386,11358556.078017035,OptionA
CZE,2050,468372463114.5872,40830.50208724978,11471141.40584734,OptionA
CZE,2055,511129285303.9793,44216.22485125117,11559767.642386504,OptionA
CZE,2060,556175705658.8033,47922.12158948495,11605823.932904487,OptionA
CZE,2065,605719882039.5895,52326.69006683944,11575734.701848596,OptionA
CZE,2070,655712311155.4818,57086.62512515068,11486268.626284486,OptionA
DEU,2012,3596483233406.25,44718.0159214069,80425823.0,WB
DEU,2013,3807023797050.99,47206.8353514242,80645605.0,WB
DEU,2014,3964870735760.77,48959.5991203133,80982500.0,WB
DEU,2015,3425099578746.09,41929.7549110722,81686611.0,WB
DEU,2016,3536787895179.0,42948.9381932694,82348669.0,WB
DEU,2017,3765351626105.89,45553.9341495339,82657002.0,WB
DEU,2018,4055433215301.96,48916.1686612154,82905782.0,WB
DEU,2019,3959894794039.21,47656.199739747,83092962.0,WB
DEU,2020,3941398957073.94,47394.8734504469,83160871.0,WB
DEU,2021,4355251953410.78,52349.2459994422,83196078.0,WB
DEU,2022,4201021706478.62,50506.5179638543,83177813.0,WB
DEU,2023,4562207532490.28,54776.7668235491,83287273.0,WB
DEU,2024,4685592577804.69,56103.7323182554,83516593.0,WB
DEU,2025,3830265091626.6885,47142.367842113315,81248890.68904656,OptionA
DEU,2030,4002166391544.847,49455.54797346882,80924518.18938231,OptionA
DEU,2035,4209572027847.6064,52303.76446746637,80483155.86282544,OptionA
DEU,2040,4483545569594.387,56086.85676250997,79939326.75848068,OptionA
DEU,2045,4766750628946.095,60117.2807571635,79290855.6227087,OptionA
DEU,2050,5039368990793.38,64185.744193364626,78512277.98515326,OptionA
DEU,2055,5312609289563.212,68457.0658368875,77604980.94121583,OptionA
DEU,2060,5618567830902.257,73293.4962965494,76658477.42027794,OptionA
DEU,2065,5932215669875.9375,78459.27419001138,75608852.2500144,OptionA
DEU,2070,6256805926734.094,83943.76475465416,74535684.03825006,OptionA
DJI,2012,1353632941.5207,1400.19357858954,966747.0,WB
DJI,2013,2044440443.16654,2075.94498424748,984824.0,WB
DJI,2014,2220637966.25047,2214.62084142432,1002717.0,WB
DJI,2015,2424391785.43897,2376.12554719873,1020313.0,WB
DJI,2016,2604955228.70117,2510.4300076241,1037653.0,WB
DJI,2017,2762581334.22612,2618.95521147369,1054841.0,WB
DJI,2018,2913464658.08768,2718.08338799203,1071882.0,WB
DJI,2019,3088851450.30694,2837.16902340932,1088709.0,WB
DJI,2020,3144136196.6228,2844.88810647853,1105188.0,WB
DJI,2021,3392796953.08939,3025.91126413549,1121248.0,WB
DJI,2022,3562814908.76149,3133.25779772463,1137096.0,WB
DJI,2023,3898447007.38798,3381.29779710722,1152944.0,WB
DJI,2024,4152145939.98458,3552.72335079222,1168722.0,WB
DJI,2025,4408910722.784869,3748.170194382571,1176283.491446722,OptionA
DJI,2030,5990212882.712098,4809.422160931759,1245516.1311003685,OptionA
DJI,2035,7994078079.580602,6111.202002518337,1308102.4119782588,OptionA
DJI,2040,10453089487.323202,7664.328771101304,1363862.3550097493,OptionA
DJI,2045,13368265330.125296,9466.421678550983,1412177.2496586656,OptionA
DJI,2050,16739605607.986897,11527.429004113474,1452154.3010166013,OptionA
DJI,2055,20539618267.90217,13857.04327920356,1482251.1450713093,OptionA
DJI,2060,24785613121.02293,16483.769787340847,1503637.4227974056,OptionA
DJI,2065,29496936426.8718,19439.8617848441,1517342.908778729,OptionA
DJI,2070,34605367165.02692,22694.41800058919,1524840.4768136595,OptionA
DMA,2012,520355555.555556,7528.51001990155,69118.0,WB
DMA,2013,545325925.925926,7822.21797211398,69715.0,WB
DMA,2014,572255555.555555,8131.74876096735,70373.0,WB
DMA,2015,583177777.777778,8282.59874702141,70410.0,WB
DMA,2016,612711111.111111,8802.56172041363,69606.0,WB
DMA,2017,563355555.555555,8224.64896571414,68496.0,WB
DMA,2018,628244444.444444,9215.3085405645,68174.0,WB
DMA,2019,644259259.259259,9491.14995962374,67880.0,WB
DMA,2020,528944444.444444,7827.74842680426,67573.0,WB
DMA,2021,562911111.111111,8376.40414141113,67202.0,WB
DMA,2022,623062962.962963,9323.66089490562,66826.0,WB
DMA,2023,659311111.111111,9912.96212766668,66510.0,WB
DMA,2024,688881481.481481,10405.2787777582,66205.0,WB
DNK,2012,326792574244.963,58443.7747103968,5591572.0,WB
DNK,2013,344631016965.12,61377.5940590412,5614932.0,WB
DNK,2014,352832602064.452,62520.4509747011,5643475.0,WB
DNK,2015,301758922337.637,53094.0133607574,5683483.0,WB
DNK,2016,312181849372.233,54500.9260410217,5728010.0,WB
DNK,2017,331610593961.988,57521.5514992225,5764980.0,WB
DNK,2018,355293374912.393,61324.7665045565,5793636.0,WB
DNK,2019,345401473012.615,59404.2663247723,5814422.0,WB
DNK,2020,355631021931.621,60985.4885601514,5831404.0,WB
DNK,2021,406110162088.054,69340.7334922138,5856733.0,WB
DNK,2022,400114306337.077,67781.0940939514,5903037.0,WB
DNK,2023,404651706117.557,68043.5466971243,5946952.0,WB
DNK,2024,424524722037.047,71026.4832271897,5976992.0,WB
DNK,2025,353178281986.3805,59342.988683080584,5951474.467733977,OptionA
DNK,2030,377843902060.39264,62020.2942513954,6092262.32511613,OptionA
DNK,2035,405822837589.3796,65211.03075186324,6223223.784540229,OptionA
DNK,2040,439839128309.20044,69340.34365197536,6343192.218901995,OptionA
DNK,2045,480615764218.24255,74399.40848374317,6459940.66368499,OptionA
DNK,2050,527053489555.517,80102.70102494113,6579721.817263207,OptionA
DNK,2055,576423600133.5621,85976.05941193932,6704466.3837374635,OptionA
DNK,2060,629102361714.9796,92100.21976137848,6830628.236772013,OptionA
DNK,2065,685736578255.3158,98702.46568517742,6947512.1365513755,OptionA
DNK,2070,746338688292.1775,105817.1235056955,7053099.380952332,OptionA
DOM,2012,60561635555.6383,6013.81965002603,10070411.0,WB
DOM,2013,62555417414.582,6136.59429329301,10193833.0,WB
DOM,2014,67014329099.5549,6496.45166971142,10315528.0,WB
DOM,2015,70966782572.4386,6800.95309395474,10434829.0,WB
DOM,2016,75552902635.7075,7160.44200982307,10551430.0,WB
DOM,2017,79070274743.1658,7412.71571571512,10666843.0,WB
DOM,2018,84994732049.3461,7882.98221584944,10782053.0,WB
DOM,2019,89146130744.723,8183.01623600375,10894043.0,WB
DOM,2020,78546672406.8291,7135.22273255899,11008300.0,WB
DOM,2021,94850719516.7127,8527.0754858205,11123476.0,WB
DOM,2022,113478087134.8,10104.2449349081,11230734.0,WB
DOM,2023,120456239153.739,10630.431743829,11331265.0,WB
DOM,2024,124282245638.568,10875.6618443092,11427557.0,WB
DOM,2025,105062917445.30396,9163.792486785607,11465003.992267068,OptionA
