country_iso3,t,gdp,gdpcap,pop,co2_pc,renew_energy_pct,source
ABW,2012,2649051221.8286595,25444.73366466871,104110.0,,,WB hist + TIAM interp
ABW,2013,2819423912.92302,26680.14112063421,105675.0,,,WB hist + TIAM interp
ABW,2014,2859631679.07374,26773.822680851816,106807.0,,,WB hist + TIAM interp
ABW,2015,2962906703.91061,27458.220153750583,107906.0,,,WB hist + TIAM interp
ABW,2016,2999478909.44476,27587.249804048304,108727.0,,,WB hist + TIAM interp
ABW,2017,3104263601.0989304,28548.890431773856,108735.0,,,WB hist + TIAM interp
ABW,2018,3203987172.7481,29419.208623316008,108908.0,,,WB hist + TIAM interp
ABW,2019,3243239612.14075,29699.180536622163,109203.0,,,WB hist + TIAM interp
ABW,2020,2468170539.29889,22729.88975935324,108587.0,,,WB hist + TIAM interp
ABW,2021,2831747261.74117,26292.91793631541,107700.0,,,WB hist + TIAM interp
ABW,2022,3132944104.21046,29195.26702274215,107310.0,,,WB hist + TIAM interp
ABW,2023,3374393790.1973,31430.9353682253,107359.0,,,WB hist + TIAM interp
ABW,2024,3604216215.9983697,33373.91745912653,107995.0,,,WB hist + TIAM interp
ABW,2025,3604216215.998377,33373.9174591266,107995.0,,,SSP corrected + TIAM Scenario_1
ABW,2030,4658080606.641178,41248.086820705095,112928.40385273298,,,SSP corrected + TIAM Scenario_1
ABW,2035,5922717875.412542,50520.665680464146,117233.567603263,,,SSP corrected + TIAM Scenario_1
ABW,2040,7535130393.096023,62226.97447202321,121091.06150554951,,,SSP corrected + TIAM Scenario_1
ABW,2045,9537472735.317343,76637.31588319576,124449.46205910404,,,SSP corrected + TIAM Scenario_1
ABW,2050,12003515409.421486,94246.09732379598,127363.52751225005,,,SSP corrected + TIAM Scenario_1
ABW,2055,14985951634.940607,115308.8399819846,129963.5972166744,,,SSP corrected + TIAM Scenario_1
ABW,2060,18569090563.126133,140318.23538589964,132335.54792117997,,,SSP corrected + TIAM Scenario_1
ABW,2065,22774009481.790905,169963.34176662294,133993.6556028767,,,SSP corrected + TIAM Scenario_1
ABW,2070,27621785678.747826,204858.73424109328,134833.33176431918,,,SSP corrected + TIAM Scenario_1
AFG,2012,17386490239.3536,568.92902145834,30560034.0,2.086819058727902,26.006051140658496,WB hist + TIAM interp
AFG,2013,18360263162.7578,580.6038333330952,31622704.0,1.9283366953621672,27.320531754469908,WB hist + TIAM interp
AFG,2014,18860496494.0404,575.146245808546,32792523.0,1.7743428791062925,28.635012368281323,WB hist + TIAM interp
AFG,2015,19134221644.7325,565.5697304087513,33831764.0,1.6372524594396747,29.949492982092735,WB hist + TIAM interp
AFG,2016,19566715174.1633,563.8723367231477,34700612.0,1.5157397788657432,31.263973595904147,WB hist + TIAM interp
AFG,2017,20084646751.4954,562.769574140988,35688935.0,1.3954761357431733,32.57845420971556,WB hist + TIAM interp
AFG,2018,20323499020.3639,553.125151688294,36743039.0,1.2793992420113265,33.89293482352697,WB hist + TIAM interp
AFG,2019,21118473702.3471,557.8615332074594,37856121.0,1.1679742726148812,35.20741543733839,WB hist + TIAM interp
AFG,2020,20621957125.2077,527.8345544993049,39068979.0,1.0602000766951,36.5218960511498,WB hist + TIAM interp
AFG,2021,16345202562.5485,408.62585521740374,40000412.0,1.0413916898255509,39.69262203560237,WB hist + TIAM interp
AFG,2022,15325233810.1388,377.66562708070376,40578842.0,1.0323423906625335,42.86334802005494,WB hist + TIAM interp
AFG,2023,15672648238.1005,378.0663031225895,41454761.0,1.016202237296609,46.03407400450751,WB hist + TIAM interp
AFG,2024,,,,,49.20479998896008,WB hist + TIAM interp
AFG,2025,,,42647492.0,0.9988100848508085,52.37552597341265,SSP corrected + TIAM Scenario_1
AFG,2026,,,,,52.720441732023765,SSP corrected + TIAM Scenario_1
AFG,2027,,,,,53.06535749063488,SSP corrected + TIAM Scenario_1
AFG,2028,,,,,53.410273249246,SSP corrected + TIAM Scenario_1
AFG,2029,,,,,53.75518900785711,SSP corrected + TIAM Scenario_1
AFG,2030,,,47982311.48922811,0.7759318430586098,54.10010476646823,SSP corrected + TIAM Scenario_1
AFG,2031,,,,,57.89194334264819,SSP corrected + TIAM Scenario_1
AFG,2032,,,,,61.68378191882815,SSP corrected + TIAM Scenario_1
AFG,2033,,,,,65.47562049500812,SSP corrected + TIAM Scenario_1
AFG,2034,,,,,69.26745907118809,SSP corrected + TIAM Scenario_1
AFG,2035,,,53505641.48936217,0.43722001084356155,73.05929764736804,SSP corrected + TIAM Scenario_1
AFG,2036,,,,,70.90819101616198,SSP corrected + TIAM Scenario_1
AFG,2037,,,,,68.75708438495593,SSP corrected + TIAM Scenario_1
AFG,2038,,,,,66.60597775374987,SSP corrected + TIAM Scenario_1
AFG,2039,,,,,64.45487112254382,SSP corrected + TIAM Scenario_1
AFG,2040,,,59037590.56789527,0.35709524797303127,62.30376449133776,SSP corrected + TIAM Scenario_1
AFG,2041,,,,,63.43913668964179,SSP corrected + TIAM Scenario_1
AFG,2042,,,,,64.57450888794583,SSP corrected + TIAM Scenario_1
AFG,2043,,,,,65.70988108624987,SSP corrected + TIAM Scenario_1
AFG,2044,,,,,66.84525328455389,SSP corrected + TIAM Scenario_1
AFG,2045,,,64487038.39047656,0.2669332953231985,67.98062548285793,SSP corrected + TIAM Scenario_1
AFG,2046,,,,,67.75469893343056,SSP corrected + TIAM Scenario_1
AFG,2047,,,,,67.52877238400319,SSP corrected + TIAM Scenario_1
AFG,2048,,,,,67.3028458345758,SSP corrected + TIAM Scenario_1
AFG,2049,,,,,67.07691928514843,SSP corrected + TIAM Scenario_1
AFG,2050,,,69771505.40866165,0.18621476424656366,66.85099273572106,SSP corrected + TIAM Scenario_1
AFG,2051,,,,,66.73071980375094,SSP corrected + TIAM Scenario_1
AFG,2052,,,,,66.61044687178082,SSP corrected + TIAM Scenario_1
AFG,2053,,,,,66.4901739398107,SSP corrected + TIAM Scenario_1
AFG,2054,,,,,66.36990100784058,SSP corrected + TIAM Scenario_1
AFG,2055,,,74859381.50269005,0.11495510932274629,66.24962807587046,SSP corrected + TIAM Scenario_1
AFG,2056,,,,,66.12935514390034,SSP corrected + TIAM Scenario_1
AFG,2057,,,,,66.00908221193022,SSP corrected + TIAM Scenario_1
AFG,2058,,,,,65.8888092799601,SSP corrected + TIAM Scenario_1
AFG,2059,,,,,65.76853634798998,SSP corrected + TIAM Scenario_1
AFG,2060,,,79666625.7613016,0.0529513117674575,65.64826341601986,SSP corrected + TIAM Scenario_1
AFG,2061,,,,,66.08392014982849,SSP corrected + TIAM Scenario_1
AFG,2062,,,,,66.51957688363711,SSP corrected + TIAM Scenario_1
AFG,2063,,,,,66.95523361744574,SSP corrected + TIAM Scenario_1
AFG,2064,,,,,67.39089035125437,SSP corrected + TIAM Scenario_1
AFG,2065,,,84184348.55666398,0.03004545444300259,67.826547085063,SSP corrected + TIAM Scenario_1
AFG,2066,,,,,68.26220381887163,SSP corrected + TIAM Scenario_1
AFG,2067,,,,,68.69786055268025,SSP corrected + TIAM Scenario_1
AFG,2068,,,,,69.13351728648888,SSP corrected + TIAM Scenario_1
AFG,2069,,,,,69.56917402029751,SSP corrected + TIAM Scenario_1
AFG,2070,,,88298897.1306264,0.00951610617916438,70.00483075410614,SSP corrected + TIAM Scenario_1
AGO,2012,92712034533.3955,3682.352293227627,25177394.0,0.4910492324980099,89.96597470139714,WB hist + TIAM interp
AGO,2013,97239220009.2494,3716.2971872728185,26165620.0,0.479853334260759,88.56007316320684,WB hist + TIAM interp
AGO,2014,101766409287.84901,3746.816199786133,27160769.0,0.4693526902717666,87.15417162501652,WB hist + TIAM interp
AGO,2015,102543067840.73203,3641.728939199437,28157798.0,0.4595636349120766,85.74827008682621,WB hist + TIAM interp
AGO,2016,100799291837.039,3454.033171871191,29183070.0,0.4500081725466169,84.3423685486359,WB hist + TIAM interp
AGO,2017,100648701499.631,3328.898212410888,30234839.0,0.4407147661675989,82.93646701044558,WB hist + TIAM interp
AGO,2018,100050434318.105,3196.7900698355807,31297155.0,0.4319005992717229,81.53056547225528,WB hist + TIAM interp
AGO,2019,99845650843.2744,3083.9753442735696,32375632.0,0.42345366416322006,80.12466393406496,WB hist + TIAM interp
AGO,2020,95809443080.1137,2864.1614603689254,33451132.0,0.4155883274742391,78.71876239587465,WB hist + TIAM interp
AGO,2021,97824078558.145,2832.817771322863,34532429.0,0.42182031272691534,78.18316256197292,WB hist + TIAM interp
AGO,2022,101948344238.666,2860.9025192224763,35635029.0,0.42741820134340286,77.6475627280712,WB hist + TIAM interp
AGO,2023,103236265970.233,2809.1572797555727,36749906.0,0.4325355281180855,77.11196289416945,WB hist + TIAM interp
AGO,2024,107803341999.578,2845.4777930297405,37885849.0,0.43710832506353486,76.57636306026772,WB hist + TIAM interp
AGO,2025,107803341999.57837,2845.47779302975,37885849.0,0.4546499670628999,76.040763226366,SSP corrected + TIAM Scenario_1
AGO,2026,,,,,75.09220838730852,SSP corrected + TIAM Scenario_1
AGO,2027,,,,,74.14365354825104,SSP corrected + TIAM Scenario_1
AGO,2028,,,,,73.19509870919356,SSP corrected + TIAM Scenario_1
AGO,2029,,,,,72.24654387013608,SSP corrected + TIAM Scenario_1
AGO,2030,117709554270.37538,2785.6849577966263,42255156.65040575,0.47092950487994273,71.2979890310786,SSP corrected + TIAM Scenario_1
AGO,2031,,,,,69.37970235909805,SSP corrected + TIAM Scenario_1
AGO,2032,,,,,67.46141568711751,SSP corrected + TIAM Scenario_1
AGO,2033,,,,,65.54312901513697,SSP corrected + TIAM Scenario_1
AGO,2034,,,,,63.624842343156416,SSP corrected + TIAM Scenario_1
AGO,2035,122935318337.07436,2644.5597902335503,46486117.950926535,0.49889732725117253,61.70655567117587,SSP corrected + TIAM Scenario_1
AGO,2036,,,,,61.425267846964005,SSP corrected + TIAM Scenario_1
AGO,2037,,,,,61.14398002275214,SSP corrected + TIAM Scenario_1
AGO,2038,,,,,60.86269219854028,SSP corrected + TIAM Scenario_1
AGO,2039,,,,,60.581404374328415,SSP corrected + TIAM Scenario_1
AGO,2040,131883455900.65454,2605.1862119127304,50623427.72182322,0.5433195901142628,60.30011655011655,SSP corrected + TIAM Scenario_1
AGO,2041,,,,,60.45821758150525,SSP corrected + TIAM Scenario_1
AGO,2042,,,,,60.61631861289395,SSP corrected + TIAM Scenario_1
AGO,2043,,,,,60.77441964428266,SSP corrected + TIAM Scenario_1
AGO,2044,,,,,60.93252067567136,SSP corrected + TIAM Scenario_1
AGO,2045,148483797579.6396,2720.581067646156,54577972.09039157,0.5795891417073912,61.090621707060066,SSP corrected + TIAM Scenario_1
AGO,2046,,,,,61.0989035788747,SSP corrected + TIAM Scenario_1
AGO,2047,,,,,61.10718545068933,SSP corrected + TIAM Scenario_1
AGO,2048,,,,,61.11546732250396,SSP corrected + TIAM Scenario_1
AGO,2049,,,,,61.12374919431859,SSP corrected + TIAM Scenario_1
AGO,2050,175028609855.74963,3000.487477648723,58333391.21045344,0.6317376589173195,61.13203106613322,SSP corrected + TIAM Scenario_1
AGO,2051,,,,,61.967437768954454,SSP corrected + TIAM Scenario_1
AGO,2052,,,,,62.802844471775686,SSP corrected + TIAM Scenario_1
AGO,2053,,,,,63.63825117459691,SSP corrected + TIAM Scenario_1
AGO,2054,,,,,64.47365787741815,SSP corrected + TIAM Scenario_1
AGO,2055,212508298416.19946,3441.865135360004,61742192.1135129,0.4994696324241898,65.30906458023937,SSP corrected + TIAM Scenario_1
AGO,2056,,,,,66.1444712830606,SSP corrected + TIAM Scenario_1
AGO,2057,,,,,66.97987798588183,SSP corrected + TIAM Scenario_1
AGO,2058,,,,,67.81528468870306,SSP corrected + TIAM Scenario_1
AGO,2059,,,,,68.65069139152429,SSP corrected + TIAM Scenario_1
AGO,2060,262121803769.17615,4044.701089832889,64806223.73506616,0.3830696894404482,69.48609809434552,SSP corrected + TIAM Scenario_1
AGO,2061,,,,,71.09042009706273,SSP corrected + TIAM Scenario_1
AGO,2062,,,,,72.69474209977994,SSP corrected + TIAM Scenario_1
AGO,2063,,,,,74.29906410249716,SSP corrected + TIAM Scenario_1
AGO,2064,,,,,75.90338610521437,SSP corrected + TIAM Scenario_1
AGO,2065,325190385297.1846,4819.465410646383,67474368.54279037,0.23710410850090766,77.50770810793158,SSP corrected + TIAM Scenario_1
AGO,2066,,,,,79.1120301106488,SSP corrected + TIAM Scenario_1
AGO,2067,,,,,80.71635211336601,SSP corrected + TIAM Scenario_1
AGO,2068,,,,,82.32067411608323,SSP corrected + TIAM Scenario_1
AGO,2069,,,,,83.92499611880044,SSP corrected + TIAM Scenario_1
AGO,2070,402782581889.09717,5773.020410050596,69769817.75222358,0.10278943289588054,85.52931812151765,SSP corrected + TIAM Scenario_1
ALB,2012,10790155229.509197,3771.847818620145,2860708.0,1.5370779002907644,15.624833278696284,WB hist + TIAM interp
ALB,2013,10974367815.094002,3895.8997562194218,2816902.0,1.5271682787256178,17.800327931391145,WB hist + TIAM interp
ALB,2014,11220218560.899801,4045.119348849345,2773767.0,1.5165786136227402,19.975822584086004,WB hist + TIAM interp
ALB,2015,11470171826.9575,4199.539129253983,2731293.0,1.5052900014997528,22.151317236780866,WB hist + TIAM interp
ALB,2016,11918533446.9749,4431.556358141663,2689469.0,1.4932837585263192,24.326811889475728,WB hist + TIAM interp
ALB,2017,12309839868.7084,4648.230786606578,2648285.0,1.4805403155074994,26.50230654217059,WB hist + TIAM interp
ALB,2018,12761785703.1071,4893.823755387189,2607733.0,1.4670386278608798,28.677801194865452,WB hist + TIAM interp
ALB,2019,13025007474.8895,5072.436483547401,2567801.0,1.4527595303690952,30.85329584756031,WB hist + TIAM interp
ALB,2020,12593390460.142,4980.616995246947,2528480.0,1.4376818118138373,33.02879050025518,WB hist + TIAM interp
ALB,2021,13722964212.462,5511.757434028634,2489762.0,1.3642662420781957,36.03026624564535,WB hist + TIAM interp
ALB,2022,14385344334.623,5867.650962305578,2451636.0,1.2882201057918605,39.03174199103553,WB hist + TIAM interp
ALB,2023,14962975920.9066,6198.17195301204,2414095.0,1.209478221510411,42.033217736425705,WB hist + TIAM interp
ALB,2024,15568367220.7999,6549.233874153979,2377128.0,1.127976224684248,45.03469348181588,WB hist + TIAM interp
ALB,2025,15568367220.799877,6549.23387415397,2377128.0,1.0276654883141585,48.03616922720606,SSP corrected + TIAM Scenario_1
ALB,2026,,,,,45.32300225972651,SSP corrected + TIAM Scenario_1
ALB,2027,,,,,42.60983529224696,SSP corrected + TIAM Scenario_1
ALB,2028,,,,,39.8966683247674,SSP corrected + TIAM Scenario_1
ALB,2029,,,,,37.183501357287845,SSP corrected + TIAM Scenario_1
ALB,2030,17538540905.480404,7359.695891827158,2383052.392824643,0.6663585233378231,34.47033438980829,SSP corrected + TIAM Scenario_1
ALB,2031,,,,,39.361478929690215,SSP corrected + TIAM Scenario_1
ALB,2032,,,,,44.25262346957214,SSP corrected + TIAM Scenario_1
ALB,2033,,,,,49.143768009454064,SSP corrected + TIAM Scenario_1
ALB,2034,,,,,54.034912549335985,SSP corrected + TIAM Scenario_1
ALB,2035,19551359042.210304,8220.176476245975,2378459.7689244626,0.4465484348397763,58.926057089217906,SSP corrected + TIAM Scenario_1
ALB,2036,,,,,58.70964254691437,SSP corrected + TIAM Scenario_1
ALB,2037,,,,,58.49322800461083,SSP corrected + TIAM Scenario_1
ALB,2038,,,,,58.27681346230728,SSP corrected + TIAM Scenario_1
ALB,2039,,,,,58.06039892000374,SSP corrected + TIAM Scenario_1
ALB,2040,21702883870.342896,9179.93125752754,2364166.2733091316,0.43686358775593337,57.8439843777002,SSP corrected + TIAM Scenario_1
ALB,2041,,,,,60.74191142552966,SSP corrected + TIAM Scenario_1
ALB,2042,,,,,63.63983847335911,SSP corrected + TIAM Scenario_1
ALB,2043,,,,,66.53776552118858,SSP corrected + TIAM Scenario_1
ALB,2044,,,,,69.43569256901803,SSP corrected + TIAM Scenario_1
ALB,2045,23944186492.26361,10226.19741780259,2341455.52975338,0.25502914035232654,72.33361961684749,SSP corrected + TIAM Scenario_1
ALB,2046,,,,,73.34213396669794,SSP corrected + TIAM Scenario_1
ALB,2047,,,,,74.3506483165484,SSP corrected + TIAM Scenario_1
ALB,2048,,,,,75.35916266639887,SSP corrected + TIAM Scenario_1
ALB,2049,,,,,76.36767701624933,SSP corrected + TIAM Scenario_1
ALB,2050,26127582437.19093,11303.189338276195,2311523.0272852834,0.1342949939010027,77.37619136609979,SSP corrected + TIAM Scenario_1
ALB,2051,,,,,76.98769399779452,SSP corrected + TIAM Scenario_1
ALB,2052,,,,,76.59919662948927,SSP corrected + TIAM Scenario_1
ALB,2053,,,,,76.210699261184,SSP corrected + TIAM Scenario_1
ALB,2054,,,,,75.82220189287875,SSP corrected + TIAM Scenario_1
ALB,2055,28314120604.900887,12442.19863268746,2275652.5145415687,0.07154090814704019,75.43370452457349,SSP corrected + TIAM Scenario_1
ALB,2056,,,,,75.04520715626822,SSP corrected + TIAM Scenario_1
ALB,2057,,,,,74.65670978796297,SSP corrected + TIAM Scenario_1
ALB,2058,,,,,74.2682124196577,SSP corrected + TIAM Scenario_1
ALB,2059,,,,,73.87971505135245,SSP corrected + TIAM Scenario_1
ALB,2060,30560361005.479942,13675.748178025917,2234639.05650033,0.006792382930631087,73.49121768304718,SSP corrected + TIAM Scenario_1
ALB,2061,,,,,74.7859529841635,SSP corrected + TIAM Scenario_1
ALB,2062,,,,,76.08068828527982,SSP corrected + TIAM Scenario_1
ALB,2063,,,,,77.37542358639612,SSP corrected + TIAM Scenario_1
ALB,2064,,,,,78.67015888751244,SSP corrected + TIAM Scenario_1
ALB,2065,32778321401.015697,15007.275379275508,2184162.052912106,0.007053931171283287,79.96489418862876,SSP corrected + TIAM Scenario_1
ALB,2066,,,,,81.25962948974508,SSP corrected + TIAM Scenario_1
ALB,2067,,,,,82.5543647908614,SSP corrected + TIAM Scenario_1
ALB,2068,,,,,83.8491000919777,SSP corrected + TIAM Scenario_1
ALB,2069,,,,,85.14383539309402,SSP corrected + TIAM Scenario_1
ALB,2070,34886752888.13001,16425.72379047013,2123909.6269456693,0.0073615813001101675,86.43857069421034,SSP corrected + TIAM Scenario_1
AND,2012,2781928287.88297,36206.995443201835,76834.0,,,WB hist + TIAM interp
AND,2013,2683236696.87851,35684.1861967512,75194.0,,,WB hist + TIAM interp
AND,2014,2750437434.80254,37300.641940986745,73737.0,,,WB hist + TIAM interp
AND,2015,2789882569.1005,38654.95287916009,72174.0,,,WB hist + TIAM interp
AND,2016,2893378230.93931,40085.03942781771,72181.0,,,WB hist + TIAM interp
AND,2017,2903391399.65727,39361.080753999566,73763.0,,,WB hist + TIAM interp
AND,2018,2949519480.26811,39242.16333078031,75162.0,,,WB hist + TIAM interp
AND,2019,3008968450.49925,39346.29351804862,76474.0,,,WB hist + TIAM interp
AND,2020,2672447226.31612,34536.66614520703,77380.0,,,WB hist + TIAM interp
AND,2021,2893907016.25363,36929.03649958693,78364.0,,,WB hist + TIAM interp
AND,2022,3170698001.4214096,39780.41529918336,79705.0,,,WB hist + TIAM interp
AND,2023,3252614722.13544,40227.252425737606,80856.0,,,WB hist + TIAM interp
AND,2024,3362287046.47556,41034.526672307846,81938.0,,,WB hist + TIAM interp
ARE,2012,324917470354.939,43958.56811208562,7391448.0,25.350245252530332,5.320786333541271,WB hist + TIAM interp
ARE,2013,340898464870.844,44312.63371626138,7693031.0,24.53128912731942,6.013934125758187,WB hist + TIAM interp
ARE,2014,356691886612.605,44257.65147610814,8059440.0,23.582893585849337,6.707081917975103,WB hist + TIAM interp
ARE,2015,381973042886.317,44910.33499552299,8505237.0,22.50494184190799,7.400229710192019,WB hist + TIAM interp
ARE,2016,403584822847.176,45168.49824732429,8935095.0,21.572777031665623,8.093377502408934,WB hist + TIAM interp
ARE,2017,399301267917.2,43293.0203824801,9223225.0,21.044673673997632,8.78652529462585,WB hist + TIAM interp
ARE,2018,405439194566.321,43377.78586972248,9346701.0,20.910555339468242,9.479673086842766,WB hist + TIAM interp
ARE,2019,410593714983.921,43468.45868119177,9445785.0,20.833594736389784,10.172820879059682,WB hist + TIAM interp
ARE,2020,374899053476.789,39878.47442769501,9401038.0,21.07582213923356,10.865968671276596,WB hist + TIAM interp
ARE,2021,391967404019.48895,40935.8936567784,9575152.0,19.713179136523266,14.615636948329604,WB hist + TIAM interp
ARE,2022,421421732891.067,41828.555329810384,10074977.0,17.80438490913698,18.36530522538261,WB hist + TIAM interp
ARE,2023,439547849791.1149,41926.582364567315,10483751.0,16.215651276147753,22.114973502435618,WB hist + TIAM interp
ARE,2024,457093751868.536,41605.416867084394,10986400.0,14.620160571727626,25.864641779488625,WB hist + TIAM interp
ARE,2025,457093751868.5361,41605.4168670844,10986400.0,13.766567203860363,29.61431005654163,SSP corrected + TIAM Scenario_1
ARE,2026,,,,,29.999789297855635,SSP corrected + TIAM Scenario_1
ARE,2027,,,,,30.38526853916964,SSP corrected + TIAM Scenario_1
ARE,2028,,,,,30.77074778048364,SSP corrected + TIAM Scenario_1
ARE,2029,,,,,31.156227021797648,SSP corrected + TIAM Scenario_1
ARE,2030,542255419307.3893,45240.149041725366,11986154.572728366,11.26761603740884,31.541706263111653,SSP corrected + TIAM Scenario_1
ARE,2031,,,,,32.73054287229533,SSP corrected + TIAM Scenario_1
ARE,2032,,,,,33.91937948147901,SSP corrected + TIAM Scenario_1
ARE,2033,,,,,35.108216090662694,SSP corrected + TIAM Scenario_1
ARE,2034,,,,,36.297052699846375,SSP corrected + TIAM Scenario_1
ARE,2035,625072070623.7189,48380.631920357555,12919882.312671935,8.507475095452381,37.48588930903006,SSP corrected + TIAM Scenario_1
ARE,2036,,,,,37.34916053233583,SSP corrected + TIAM Scenario_1
ARE,2037,,,,,37.2124317556416,SSP corrected + TIAM Scenario_1
ARE,2038,,,,,37.07570297894738,SSP corrected + TIAM Scenario_1
ARE,2039,,,,,36.93897420225315,SSP corrected + TIAM Scenario_1
ARE,2040,706537452145.5529,51275.22823690441,13779313.64598072,5.876666219537938,36.80224542555893,SSP corrected + TIAM Scenario_1
ARE,2041,,,,,37.63671770140919,SSP corrected + TIAM Scenario_1
ARE,2042,,,,,38.471189977259456,SSP corrected + TIAM Scenario_1
ARE,2043,,,,,39.30566225310971,SSP corrected + TIAM Scenario_1
ARE,2044,,,,,40.14013452895998,SSP corrected + TIAM Scenario_1
ARE,2045,780513139316.8728,53697.577778376035,14535350.97129064,5.154005842422373,40.97460680481024,SSP corrected + TIAM Scenario_1
ARE,2046,,,,,42.679716748621615,SSP corrected + TIAM Scenario_1
ARE,2047,,,,,44.38482669243299,SSP corrected + TIAM Scenario_1
ARE,2048,,,,,46.08993663624437,SSP corrected + TIAM Scenario_1
ARE,2049,,,,,47.79504658005574,SSP corrected + TIAM Scenario_1
ARE,2050,845323416835.2316,55696.239011747944,15177387.770418905,3.538921240245895,49.50015652386711,SSP corrected + TIAM Scenario_1
ARE,2051,,,,,50.5759059964259,SSP corrected + TIAM Scenario_1
ARE,2052,,,,,51.651655468984686,SSP corrected + TIAM Scenario_1
ARE,2053,,,,,52.72740494154347,SSP corrected + TIAM Scenario_1
ARE,2054,,,,,53.803154414102266,SSP corrected + TIAM Scenario_1
ARE,2055,908222914409.8176,57837.556268352695,15702995.994434418,2.3065470491503137,54.87890388666105,SSP corrected + TIAM Scenario_1
ARE,2056,,,,,55.95465335921984,SSP corrected + TIAM Scenario_1
ARE,2057,,,,,57.03040283177863,SSP corrected + TIAM Scenario_1
ARE,2058,,,,,58.106152304337414,SSP corrected + TIAM Scenario_1
ARE,2059,,,,,59.18190177689621,SSP corrected + TIAM Scenario_1
ARE,2060,977501531472.5715,60647.865608655,16117657.59046058,1.1619441652901432,60.257651249454995,SSP corrected + TIAM Scenario_1
ARE,2061,,,,,60.68564254738791,SSP corrected + TIAM Scenario_1
ARE,2062,,,,,61.11363384532082,SSP corrected + TIAM Scenario_1
ARE,2063,,,,,61.54162514325374,SSP corrected + TIAM Scenario_1
ARE,2064,,,,,61.96961644118665,SSP corrected + TIAM Scenario_1
ARE,2065,1044475952021.1729,63855.02221452326,16356989.877980435,0.7446545762060204,62.397607739119564,SSP corrected + TIAM Scenario_1
ARE,2066,,,,,62.82559903705248,SSP corrected + TIAM Scenario_1
ARE,2067,,,,,63.25359033498539,SSP corrected + TIAM Scenario_1
ARE,2068,,,,,63.68158163291831,SSP corrected + TIAM Scenario_1
ARE,2069,,,,,64.10957293085121,SSP corrected + TIAM Scenario_1
ARE,2070,1106605507327.4395,67398.00394220179,16418965.58652429,0.3430664682329549,64.53756422878413,SSP corrected + TIAM Scenario_1
ARG,2012,579910247223.428,13754.42542355963,42161721.0,8.300538301081211,22.40078357315769,WB hist + TIAM interp
ARG,2013,593858966307.156,13946.095083225146,42582455.0,7.843938777132506,24.000044768548022,WB hist + TIAM interp
ARG,2014,578937574935.696,13456.131915915072,43024071.0,7.392683969864218,25.599305963938367,WB hist + TIAM interp
ARG,2015,594749285413.212,13679.626498095407,43477012.0,6.948788246993606,27.198567159328707,WB hist + TIAM interp
ARG,2016,582376550428.0901,13265.886063912349,43900313.0,6.518444185124602,28.797828354719048,WB hist + TIAM interp
ARG,2017,598790850843.6771,13520.112984615896,44288894.0,6.101099070119023,30.39708955010939,WB hist + TIAM interp
ARG,2018,583118120294.002,13058.328544995416,44654882.0,5.693892999202192,31.99635074549973,WB hist + TIAM interp
ARG,2019,571450737224.4419,12706.397810896757,44973465.0,5.298887021491451,33.595611940890066,WB hist + TIAM interp
ARG,2020,514874343768.066,11393.05059578768,45191965.0,4.920310502099212,35.19487313628041,WB hist + TIAM interp
ARG,2021,568636554720.066,12549.281169934173,45312281.0,5.158726836108737,34.94421805847999,WB hist + TIAM interp
ARG,2022,602872713790.916,13276.823211018856,45407904.0,5.398814708558228,34.69356298067957,WB hist + TIAM interp
ARG,2023,591684674129.454,12993.09288724156,45538401.0,5.6335759351761165,34.442907902879156,WB hist + TIAM interp
ARG,2024,583738758865.705,12774.350659662772,45696159.0,5.8634954417066005,34.19225282507874,WB hist + TIAM interp
ARG,2025,583738758865.7062,12774.3506596628,45696159.0,6.112863884249002,33.94159774727832,SSP corrected + TIAM Scenario_1
ARG,2026,,,,,35.513933935527575,SSP corrected + TIAM Scenario_1
ARG,2027,,,,,37.08627012377683,SSP corrected + TIAM Scenario_1
ARG,2028,,,,,38.65860631202609,SSP corrected + TIAM Scenario_1
ARG,2029,,,,,40.23094250027534,SSP corrected + TIAM Scenario_1
ARG,2030,680406191705.7484,14497.359232215547,46933112.49360315,4.61132425490634,41.80327868852459,SSP corrected + TIAM Scenario_1
ARG,2031,,,,,43.697068324662794,SSP corrected + TIAM Scenario_1
ARG,2032,,,,,45.59085796080099,SSP corrected + TIAM Scenario_1
ARG,2033,,,,,47.484647596939205,SSP corrected + TIAM Scenario_1
ARG,2034,,,,,49.378437233077406,SSP corrected + TIAM Scenario_1
ARG,2035,781242757167.8215,16271.021001004598,48014365.97737698,3.113278639781097,51.27222686921561,SSP corrected + TIAM Scenario_1
ARG,2036,,,,,50.67308337021117,SSP corrected + TIAM Scenario_1
ARG,2037,,,,,50.07393987120672,SSP corrected + TIAM Scenario_1
ARG,2038,,,,,49.47479637220228,SSP corrected + TIAM Scenario_1
ARG,2039,,,,,48.87565287319783,SSP corrected + TIAM Scenario_1
ARG,2040,882431387765.5077,18026.179007051152,48952769.603604525,2.598723239361575,48.27650937419339,SSP corrected + TIAM Scenario_1
ARG,2041,,,,,48.99369427184149,SSP corrected + TIAM Scenario_1
ARG,2042,,,,,49.71087916948958,SSP corrected + TIAM Scenario_1
ARG,2043,,,,,50.42806406713767,SSP corrected + TIAM Scenario_1
ARG,2044,,,,,51.145248964785765,SSP corrected + TIAM Scenario_1
